reference_organ,as_label,cell_label,cell_id
LungV1.1,left anterior basal bronchopulmonary segment,Lymphatic EC differentiating,CL:0002138
LungV1.1,left anterior basal bronchopulmonary segment,AT0,CL:0010003
LungV1.1,left anterior basal bronchopulmonary segment,DC1,CL:0002394
LungV1.1,left anterior basal bronchopulmonary segment,Plasma cells,CL:0000786
LungV1.1,left anterior basal bronchopulmonary segment,EC venous systemic,CL:1000414
LungV1.1,left anterior basal bronchopulmonary segment,EC general capillary,CL:0002144
LungV1.1,left anterior basal bronchopulmonary segment,EC arterial,CL:1000413
LungV1.1,left anterior basal bronchopulmonary segment,Deuterosomal,CL:4033044
LungV1.1,left anterior basal bronchopulmonary segment,Migratory DCs,CL:0001056
LungV1.1,left anterior basal bronchopulmonary segment,Plasmacytoid DCs,CL:0000784
LungV1.1,left anterior basal bronchopulmonary segment,macrophage,CL:0000235
LungV1.1,left anterior basal bronchopulmonary segment,"CD4-positive, alpha-beta T cell",CL:0000624
LungV1.1,left anterior basal bronchopulmonary segment,non-classical monocyte,CL:0000875
LungV1.1,left anterior basal bronchopulmonary segment,capillary endothelial cell,CL:0002144
LungV1.1,left anterior basal bronchopulmonary segment,lung ciliated cell,CL:1000271
LungV1.1,left anterior basal bronchopulmonary segment,dendritic cell,CL:0000451
LungV1.1,left anterior basal bronchopulmonary segment,fibroblast,CL:0000057
LungV1.1,left anterior basal bronchopulmonary segment,"CD8-positive, alpha-beta T cell",CL:0000625
LungV1.1,left anterior basal bronchopulmonary segment,respiratory goblet cell,CL:0002370
LungV1.1,left anterior basal bronchopulmonary segment,B cell,CL:0000236
LungV1.1,left anterior basal bronchopulmonary segment,type II pneumocyte,CL:0002063
LungV1.1,left anterior basal bronchopulmonary segment,club cell,CL:0000158
LungV1.1,left anterior basal bronchopulmonary segment,classical monocyte,CL:0000860
LungV1.1,left anterior basal bronchopulmonary segment,type I pneumocyte,CL:0002062
LungV1.1,left anterior basal bronchopulmonary segment,basophil,CL:0000767
LungV1.1,left anterior basal bronchopulmonary segment,neutrophil,CL:0000775
LungV1.1,left anterior basal bronchopulmonary segment,endothelial cell of lymphatic vessel,CL:0002138
LungV1.1,left anterior basal bronchopulmonary segment,intermediate monocyte,CL:0002393
LungV1.1,left anterior basal bronchopulmonary segment,plasma cell,CL:0000786
LungV1.1,left anterior basal bronchopulmonary segment,basal cell,CL:0000646
LungV1.1,left anterior basal bronchopulmonary segment,mature NK T cell,CL:0000814
LungV1.1,left anterior basal bronchopulmonary segment,"effector CD8-positive, alpha-beta T cell",CL:0001050
LungV1.1,left anterior basal bronchopulmonary segment,vein endothelial cell,CL:0002543
LungV1.1,left anterior basal bronchopulmonary segment,"effector CD4-positive, alpha-beta T cell",CL:0001044
LungV1.1,left anterior basal bronchopulmonary segment,bronchial smooth muscle cell,CL:0002598
LungV1.1,Left apical segmental bronchus,Alveolar macrophages,CL:0000583
LungV1.1,Left apical segmental bronchus,Non-classical monocytes,ASCTB-TEMP:non-classical-monocytes
LungV1.1,Left apical segmental bronchus,Interstitial Mφ perivascular,ASCTB-TEMP:interstitial-m-perivascular
LungV1.1,Left apical segmental bronchus,CD8 T cells,CL:0000625
LungV1.1,Left apical segmental bronchus,Multiciliated (non-nasal),CL:0002145
LungV1.1,Left apical segmental bronchus,Transitional Club-AT2,ASCTB-TEMP:transitional-club-at2
LungV1.1,Left apical segmental bronchus,Monocyte-derived Mφ,ASCTB-TEMP:monocyte-derived-m
LungV1.1,Left apical segmental bronchus,AT1,CL:0002062
LungV1.1,Left apical segmental bronchus,CD4 T cells,CL:0000624
LungV1.1,Left apical segmental bronchus,Classical monocytes,CL:0000860
LungV1.1,Left apical segmental bronchus,B cells,CL:0000236
LungV1.1,Left apical segmental bronchus,NK cells,CL:0000623
LungV1.1,Left apical segmental bronchus,EC venous pulmonary,CL:4033008
LungV1.1,Left apical segmental bronchus,AT2,CL:0002063
LungV1.1,Left apical segmental bronchus,Peribronchial fibroblasts,CL:0002241
LungV1.1,Left apical segmental bronchus,DC2,CL:0002399
LungV1.1,Left apical segmental bronchus,Alveolar Mφ proliferating,ASCTB-TEMP:alveolar-m-proliferating
LungV1.1,Left apical segmental bronchus,Club (non-nasal),CL:0000158
LungV1.1,Left apical segmental bronchus,EC aerocyte capillary,CL:4028003
LungV1.1,Left apical segmental bronchus,T cells proliferating,CL:0000084
LungV1.1,Left apical segmental bronchus,EC general capillary,CL:4028002
LungV1.1,Left apical segmental bronchus,Basal resting,CL:0002633
LungV1.1,Left apical segmental bronchus,Mast cells,CL:0000097
LungV1.1,Left apical segmental bronchus,Goblet (nasal),CL:0002480
LungV1.1,Left apical segmental bronchus,Plasmacytoid DCs,CL:0001058
LungV1.1,Left apical segmental bronchus,Alveolar fibroblasts,CL:4028004
LungV1.1,Left apical segmental bronchus,Adventitial fibroblasts,CL:4028006
LungV1.1,Left apical segmental bronchus,EC arterial,CL:1001568
LungV1.1,Left apical segmental bronchus,Plasma cells,CL:0000786
LungV1.1,Left apical segmental bronchus,Smooth muscle,CL:0000192
LungV1.1,Left apical segmental bronchus,Alveolar Mφ CCL3+,ASCTB-TEMP:alveolar-m-ccl3-
LungV1.1,Left apical segmental bronchus,Lymphatic EC mature,CL:0009086
LungV1.1,Left apical segmental bronchus,CD4 T cells,CL:0000492
LungV1.1,Left apical segmental bronchus,EC general capillary,CL:0002144
LungV1.1,Left apical segmental bronchus,pre-TB secretory,CL:0019001
LungV1.1,Left apical segmental bronchus,Monocyte-derived Mph,CL:1001603
LungV1.1,Left apical segmental bronchus,CD8 T cells,CL:0000913
LungV1.1,Left apical segmental bronchus,Non-classical monocytes,CL:0000875
LungV1.1,Left apical segmental bronchus,AT0,CL:0010003
LungV1.1,Left apical segmental bronchus,EC venous systemic,CL:1000414
LungV1.1,Left apical segmental bronchus,Multiciliated (non-nasal),CL:0005012
LungV1.1,Left apical segmental bronchus,Interstitial Mph perivascular,CL:4033043
LungV1.1,Left apical segmental bronchus,Classical monocytes,CL:0000576
LungV1.1,Left apical segmental bronchus,DC1,CL:0002394
LungV1.1,Left apical segmental bronchus,Plasmacytoid DCs,CL:0000784
LungV1.1,Left apical segmental bronchus,Alveolar Mph MT-positive,CL:4033042
LungV1.1,Left apical segmental bronchus,EC arterial,CL:1000413
LungV1.1,Left apical segmental bronchus,Alveolar Mph CCL3+,CL:4033041
LungV1.1,Left apical segmental bronchus,Deuterosomal,CL:4033044
LungV1.1,Left apical segmental bronchus,Migratory DCs,CL:0001056
LungV1.1,Left apical segmental bronchus,Lymphatic EC mature,CL:0002138
LungV1.1,Left apical segmental bronchus,macrophage,CL:0000235
LungV1.1,Left apical segmental bronchus,neutrophil,CL:0000775
LungV1.1,Left apical segmental bronchus,dendritic cell,CL:0000451
LungV1.1,Left apical segmental bronchus,"CD4-positive, alpha-beta T cell",CL:0000624
LungV1.1,Left apical segmental bronchus,respiratory goblet cell,CL:0002370
LungV1.1,Left apical segmental bronchus,non-classical monocyte,CL:0000875
LungV1.1,Left apical segmental bronchus,"CD8-positive, alpha-beta T cell",CL:0000625
LungV1.1,Left apical segmental bronchus,classical monocyte,CL:0000860
LungV1.1,Left apical segmental bronchus,club cell,CL:0000158
LungV1.1,Left apical segmental bronchus,B cell,CL:0000236
LungV1.1,Left apical segmental bronchus,mature NK T cell,CL:0000814
LungV1.1,Left apical segmental bronchus,vein endothelial cell,CL:0002543
LungV1.1,Left apical segmental bronchus,type II pneumocyte,CL:0002063
LungV1.1,Left apical segmental bronchus,fibroblast,CL:0000057
LungV1.1,Left apical segmental bronchus,lung ciliated cell,CL:1000271
LungV1.1,Left apical segmental bronchus,intermediate monocyte,CL:0002393
LungV1.1,Left apical segmental bronchus,basophil,CL:0000767
LungV1.1,Left apical segmental bronchus,capillary endothelial cell,CL:0002144
LungV1.1,Left apical segmental bronchus,"effector CD8-positive, alpha-beta T cell",CL:0001050
LungV1.1,Left apical segmental bronchus,plasmacytoid dendritic cell,CL:0000784
LungV1.1,Left apical segmental bronchus,"effector CD4-positive, alpha-beta T cell",CL:0001044
LungV1.1,Left apical segmental bronchus,basal cell,CL:0000646
LungV1.1,Left apical segmental bronchus,lung microvascular endothelial cell,CL:2000016
LungV1.1,Left apical segmental bronchus,endothelial cell of artery,CL:1000413
LungV1.1,Left apical segmental bronchus,plasma cell,CL:0000786
LungV1.1,Left apical segmental bronchus,type I pneumocyte,CL:0002062
LungV1.1,Left apical segmental bronchus,bronchial smooth muscle cell,CL:0002598
LungV1.1,Left apical segmental bronchus,adventitial cell,CL:4028006
LungV1.1,Left apical segmental bronchus,endothelial cell of lymphatic vessel,CL:0002138
LungV1.1,Left anterior segmental bronchus,Alveolar macrophages,CL:0000583
LungV1.1,Left anterior segmental bronchus,Non-classical monocytes,ASCTB-TEMP:non-classical-monocytes
LungV1.1,Left anterior segmental bronchus,Interstitial Mφ perivascular,ASCTB-TEMP:interstitial-m-perivascular
LungV1.1,Left anterior segmental bronchus,CD8 T cells,CL:0000625
LungV1.1,Left anterior segmental bronchus,Multiciliated (non-nasal),CL:0002145
LungV1.1,Left anterior segmental bronchus,Transitional Club-AT2,ASCTB-TEMP:transitional-club-at2
LungV1.1,Left anterior segmental bronchus,Monocyte-derived Mφ,ASCTB-TEMP:monocyte-derived-m
LungV1.1,Left anterior segmental bronchus,AT1,CL:0002062
LungV1.1,Left anterior segmental bronchus,CD4 T cells,CL:0000624
LungV1.1,Left anterior segmental bronchus,Classical monocytes,CL:0000860
LungV1.1,Left anterior segmental bronchus,B cells,CL:0000236
LungV1.1,Left anterior segmental bronchus,NK cells,CL:0000623
LungV1.1,Left anterior segmental bronchus,EC venous pulmonary,CL:4033008
LungV1.1,Left anterior segmental bronchus,AT2,CL:0002063
LungV1.1,Left anterior segmental bronchus,Peribronchial fibroblasts,CL:0002241
LungV1.1,Left anterior segmental bronchus,DC2,CL:0002399
LungV1.1,Left anterior segmental bronchus,Alveolar Mφ proliferating,ASCTB-TEMP:alveolar-m-proliferating
LungV1.1,Left anterior segmental bronchus,Club (non-nasal),CL:0000158
LungV1.1,Left anterior segmental bronchus,EC aerocyte capillary,CL:4028003
LungV1.1,Left anterior segmental bronchus,T cells proliferating,CL:0000084
LungV1.1,Left anterior segmental bronchus,EC general capillary,CL:4028002
LungV1.1,Left anterior segmental bronchus,Basal resting,CL:0002633
LungV1.1,Left anterior segmental bronchus,Mast cells,CL:0000097
LungV1.1,Left anterior segmental bronchus,Goblet (nasal),CL:0002480
LungV1.1,Left anterior segmental bronchus,Plasmacytoid DCs,CL:0001058
LungV1.1,Left anterior segmental bronchus,Alveolar fibroblasts,CL:4028004
LungV1.1,Left anterior segmental bronchus,Adventitial fibroblasts,CL:4028006
LungV1.1,Left anterior segmental bronchus,EC arterial,CL:1001568
LungV1.1,Left anterior segmental bronchus,Plasma cells,CL:0000786
LungV1.1,Left anterior segmental bronchus,Smooth muscle,CL:0000192
LungV1.1,Left anterior segmental bronchus,Alveolar Mφ CCL3+,ASCTB-TEMP:alveolar-m-ccl3-
LungV1.1,Left anterior segmental bronchus,Lymphatic EC mature,CL:0009086
LungV1.1,Left anterior segmental bronchus,CD4 T cells,CL:0000492
LungV1.1,Left anterior segmental bronchus,EC general capillary,CL:0002144
LungV1.1,Left anterior segmental bronchus,pre-TB secretory,CL:0019001
LungV1.1,Left anterior segmental bronchus,Monocyte-derived Mph,CL:1001603
LungV1.1,Left anterior segmental bronchus,CD8 T cells,CL:0000913
LungV1.1,Left anterior segmental bronchus,Non-classical monocytes,CL:0000875
LungV1.1,Left anterior segmental bronchus,AT0,CL:0010003
LungV1.1,Left anterior segmental bronchus,EC venous systemic,CL:1000414
LungV1.1,Left anterior segmental bronchus,Multiciliated (non-nasal),CL:0005012
LungV1.1,Left anterior segmental bronchus,Interstitial Mph perivascular,CL:4033043
LungV1.1,Left anterior segmental bronchus,Classical monocytes,CL:0000576
LungV1.1,Left anterior segmental bronchus,DC1,CL:0002394
LungV1.1,Left anterior segmental bronchus,Plasmacytoid DCs,CL:0000784
LungV1.1,Left anterior segmental bronchus,Alveolar Mph MT-positive,CL:4033042
LungV1.1,Left anterior segmental bronchus,EC arterial,CL:1000413
LungV1.1,Left anterior segmental bronchus,Alveolar Mph CCL3+,CL:4033041
LungV1.1,Left anterior segmental bronchus,Deuterosomal,CL:4033044
LungV1.1,Left anterior segmental bronchus,Migratory DCs,CL:0001056
LungV1.1,Left anterior segmental bronchus,Lymphatic EC mature,CL:0002138
LungV1.1,Left anterior segmental bronchus,macrophage,CL:0000235
LungV1.1,Left anterior segmental bronchus,neutrophil,CL:0000775
LungV1.1,Left anterior segmental bronchus,dendritic cell,CL:0000451
LungV1.1,Left anterior segmental bronchus,"CD4-positive, alpha-beta T cell",CL:0000624
LungV1.1,Left anterior segmental bronchus,respiratory goblet cell,CL:0002370
LungV1.1,Left anterior segmental bronchus,non-classical monocyte,CL:0000875
LungV1.1,Left anterior segmental bronchus,"CD8-positive, alpha-beta T cell",CL:0000625
LungV1.1,Left anterior segmental bronchus,classical monocyte,CL:0000860
LungV1.1,Left anterior segmental bronchus,club cell,CL:0000158
LungV1.1,Left anterior segmental bronchus,B cell,CL:0000236
LungV1.1,Left anterior segmental bronchus,mature NK T cell,CL:0000814
LungV1.1,Left anterior segmental bronchus,vein endothelial cell,CL:0002543
LungV1.1,Left anterior segmental bronchus,type II pneumocyte,CL:0002063
LungV1.1,Left anterior segmental bronchus,fibroblast,CL:0000057
LungV1.1,Left anterior segmental bronchus,lung ciliated cell,CL:1000271
LungV1.1,Left anterior segmental bronchus,intermediate monocyte,CL:0002393
LungV1.1,Left anterior segmental bronchus,basophil,CL:0000767
LungV1.1,Left anterior segmental bronchus,capillary endothelial cell,CL:0002144
LungV1.1,Left anterior segmental bronchus,"effector CD8-positive, alpha-beta T cell",CL:0001050
LungV1.1,Left anterior segmental bronchus,plasmacytoid dendritic cell,CL:0000784
LungV1.1,Left anterior segmental bronchus,"effector CD4-positive, alpha-beta T cell",CL:0001044
LungV1.1,Left anterior segmental bronchus,basal cell,CL:0000646
LungV1.1,Left anterior segmental bronchus,lung microvascular endothelial cell,CL:2000016
LungV1.1,Left anterior segmental bronchus,endothelial cell of artery,CL:1000413
LungV1.1,Left anterior segmental bronchus,plasma cell,CL:0000786
LungV1.1,Left anterior segmental bronchus,type I pneumocyte,CL:0002062
LungV1.1,Left anterior segmental bronchus,bronchial smooth muscle cell,CL:0002598
LungV1.1,Left anterior segmental bronchus,adventitial cell,CL:4028006
LungV1.1,Left anterior segmental bronchus,endothelial cell of lymphatic vessel,CL:0002138
LungV1.1,Left apical bronchopulmonary segment,Alveolar macrophages,CL:0000583
LungV1.1,Left apical bronchopulmonary segment,Non-classical monocytes,ASCTB-TEMP:non-classical-monocytes
LungV1.1,Left apical bronchopulmonary segment,Interstitial Mφ perivascular,ASCTB-TEMP:interstitial-m-perivascular
LungV1.1,Left apical bronchopulmonary segment,CD8 T cells,CL:0000625
LungV1.1,Left apical bronchopulmonary segment,Multiciliated (non-nasal),CL:0002145
LungV1.1,Left apical bronchopulmonary segment,Transitional Club-AT2,ASCTB-TEMP:transitional-club-at2
LungV1.1,Left apical bronchopulmonary segment,Monocyte-derived Mφ,ASCTB-TEMP:monocyte-derived-m
LungV1.1,Left apical bronchopulmonary segment,AT1,CL:0002062
LungV1.1,Left apical bronchopulmonary segment,CD4 T cells,CL:0000624
LungV1.1,Left apical bronchopulmonary segment,Classical monocytes,CL:0000860
LungV1.1,Left apical bronchopulmonary segment,B cells,CL:0000236
LungV1.1,Left apical bronchopulmonary segment,NK cells,CL:0000623
LungV1.1,Left apical bronchopulmonary segment,EC venous pulmonary,CL:4033008
LungV1.1,Left apical bronchopulmonary segment,AT2,CL:0002063
LungV1.1,Left apical bronchopulmonary segment,Peribronchial fibroblasts,CL:0002241
LungV1.1,Left apical bronchopulmonary segment,DC2,CL:0002399
LungV1.1,Left apical bronchopulmonary segment,Alveolar Mφ proliferating,ASCTB-TEMP:alveolar-m-proliferating
LungV1.1,Left apical bronchopulmonary segment,Club (non-nasal),CL:0000158
LungV1.1,Left apical bronchopulmonary segment,EC aerocyte capillary,CL:4028003
LungV1.1,Left apical bronchopulmonary segment,T cells proliferating,CL:0000084
LungV1.1,Left apical bronchopulmonary segment,EC general capillary,CL:4028002
LungV1.1,Left apical bronchopulmonary segment,Basal resting,CL:0002633
LungV1.1,Left apical bronchopulmonary segment,Mast cells,CL:0000097
LungV1.1,Left apical bronchopulmonary segment,Goblet (nasal),CL:0002480
LungV1.1,Left apical bronchopulmonary segment,Plasmacytoid DCs,CL:0001058
LungV1.1,Left apical bronchopulmonary segment,Alveolar fibroblasts,CL:4028004
LungV1.1,Left apical bronchopulmonary segment,Adventitial fibroblasts,CL:4028006
LungV1.1,Left apical bronchopulmonary segment,EC arterial,CL:1001568
LungV1.1,Left apical bronchopulmonary segment,Plasma cells,CL:0000786
LungV1.1,Left apical bronchopulmonary segment,Smooth muscle,CL:0000192
LungV1.1,Left apical bronchopulmonary segment,Alveolar Mφ CCL3+,ASCTB-TEMP:alveolar-m-ccl3-
LungV1.1,Left apical bronchopulmonary segment,Lymphatic EC mature,CL:0009086
LungV1.1,Left apical bronchopulmonary segment,CD4 T cells,CL:0000492
LungV1.1,Left apical bronchopulmonary segment,EC general capillary,CL:0002144
LungV1.1,Left apical bronchopulmonary segment,pre-TB secretory,CL:0019001
LungV1.1,Left apical bronchopulmonary segment,Monocyte-derived Mph,CL:1001603
LungV1.1,Left apical bronchopulmonary segment,CD8 T cells,CL:0000913
LungV1.1,Left apical bronchopulmonary segment,Non-classical monocytes,CL:0000875
LungV1.1,Left apical bronchopulmonary segment,AT0,CL:0010003
LungV1.1,Left apical bronchopulmonary segment,EC venous systemic,CL:1000414
LungV1.1,Left apical bronchopulmonary segment,Multiciliated (non-nasal),CL:0005012
