ftu,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD90,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD90,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),PTHLH+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/9607,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),PTHLH+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/9607,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),FNBP1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/17069,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),FNBP1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/17069,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),FCGR2B+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3618,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),FCGR2B+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3618,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),POSTN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/16953,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Follicular Dendritic Cell (FDC),POSTN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/16953,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Macrophage,APOE+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/613,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Macrophage,CD5L+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/1690,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Macrophage,CD68,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/1693,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Primary Follicle,Macrophage,CD163,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004041,http://purl.obolibrary.org/obo/CL_0000876,http://identifiers.org/hgnc/1631,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),KLF6+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2235,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),KLF6+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2235,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD23,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3612,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD23,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3612,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),MFGE8+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7036,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),MFGE8+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7036,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),SOX9+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11204,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),SOX9+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11204,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD105,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD105,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3349,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CXCL13,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/10639,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),Smooth Muscle Actin,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/130,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2334,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD35,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2334,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD90,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD90,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD271,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/7809,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),CD21,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/2336,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),MAd-CAM-1,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/6765,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),PTHLH+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/9607,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),PTHLH+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/9607,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),FNBP1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/17069,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),FNBP1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/17069,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),FCGR2B+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3618,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),FCGR2B+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/3618,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),POSTN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/16953,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Follicular Dendritic Cell (FDC),POSTN+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000442,http://identifiers.org/hgnc/16953,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Splenic endothelial cell,vWF+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12726,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Splenic endothelial cell,CD141,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Splenic endothelial cell,CD34+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1662,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Splenic endothelial cell,PECAM1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/8823,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Splenic endothelial cell,CD8a+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/1706,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Tingible Body Macrophage,APOE+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000877,http://identifiers.org/hgnc/613,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Tingible Body Macrophage,CD5L+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000877,http://identifiers.org/hgnc/1690,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Tingible Body Macrophage,CD68,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000877,http://identifiers.org/hgnc/1693,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Splenic endothelial cell,CD106,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_2000053,http://identifiers.org/hgnc/12663,protein
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Plasmablast,MS4A1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/7315,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Plasmablast,MS4A1+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/7315,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Plasmablast,CD79a+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/1698,gene
https://purl.humanatlas.io/2d-ftu/spleen-white-pulp,spleen white pulp,Secondary Follicle,Plasmablast,CD79a+,http://purl.obolibrary.org/obo/UBERON_0001959,http://purl.obolibrary.org/obo/UBERON_0004042,http://purl.obolibrary.org/obo/CL_0000980,http://identifiers.org/hgnc/1698,gene
