ftu,table,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD11b,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/6149,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,XCR1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/1625,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD141,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CPVL,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/14399,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,HLA-DPA1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/4938,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/1678,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,RGCC,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/20369,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,C1orf54,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/26258,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CLEC9A,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/26705,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,BATF3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/28915,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD83,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/1703,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,LGALS2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/6562,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD33,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/1659,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,DNASE1L3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/2959,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,IRF8,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/5358,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD11c,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/6152,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,SIRPa,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/9662,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,Lysozyme,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/6740,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 1,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002059,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,SDPR,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/10690,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,TFF3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/11757,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,lyve-1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/14687,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,LAPTM5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/29612,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,TFPI,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/11760,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,FABP5,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/3560,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,NTS,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/8038,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,PROX1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/9459,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,NUPR1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/29990,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,MMRN1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/7178,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,lymphatic endothelial cell,CCL21,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002138,http://identifiers.org/hgnc/10620,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,eosinophil,IDO,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000771,http://identifiers.org/hgnc/6059,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,eosinophil,CD33,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000771,http://identifiers.org/hgnc/1659,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,eosinophil,Eosinophil Major Basic,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0000771,http://identifiers.org/hgnc/9362,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,CD11b,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/6149,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,LGALS2,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/6562,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,CD11c,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/6152,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,SIRPa,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/9662,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,MNDA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/7183,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,CD45RA,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/9666,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,SELL,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/10720,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,XCR1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/1625,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,ADD3,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/245,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,ABLIM1,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/78,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,CD141,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/11784,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,CD1A,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/1634,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,CD1C,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/1636,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,C1orf228,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/34345,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,CD3E,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/1674,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,conventional dendritic cell 2,CD4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002460,http://identifiers.org/hgnc/1678,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,CD4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/1678,protein
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,GIMAP7,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/22404,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,CAMK4,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/1464,gene
https://purl.humanatlas.io/2d-ftu/thymus-thymus-lobule,https://purl.humanatlas.io/asct-b/thymus,thymus thymus lobule,corticomedullary boundary of thymus,CD4+ T single positive thymocyte,CD38,http://purl.obolibrary.org/obo/UBERON_0002125,http://purl.obolibrary.org/obo/UBERON_0003988,http://purl.obolibrary.org/obo/CL_0002436,http://identifiers.org/hgnc/1667,protein
